TIME,GEO,UNIT,Value,Flag and Footnotes
2018,Lazio,Million euro,"199,257.86",
2018,Sud,Million euro,"271,246.89",
2018,Abruzzo,Million euro,"32,969.03",
2018,Molise,Million euro,"6,442.67",
2018,Campania,Million euro,"109,119.26",
2018,Puglia,Million euro,"76,373",
2018,Basilicata,Million euro,"13,066.99",
2018,Calabria,Million euro,"33,276.04",
2018,Isole,Million euro,"123,348.11",
2018,Sicilia,Million euro,"88,652.46",
2018,Sardegna,Million euro,"34,695.65",
2018,Extra-Regio NUTS 1,Million euro,"1,556.68",
2018,Extra-Regio NUTS 2,Million euro,"1,556.68",
2018,Cyprus,Million euro,"21,612.60",
2018,Kypros,Million euro,"21,612.60",
2018,Kypros,Million euro,"21,612.60",
2018,Latvia,Million euro,"29,153.56",
2018,Latvija,Million euro,"29,113.96",
2018,Latvija,Million euro,"29,113.96",
2018,Extra-Regio NUTS 1,Million euro,39.6,
2018,Extra-Regio NUTS 2,Million euro,39.6,
2018,Lithuania,Million euro,"45,514.80",
2018,Lietuva,Million euro,"45,514.80",
2018,Sostines regionas,Million euro,"18,994.08",
2018,Vidurio ir vakaru Lietuvos regionas,Million euro,"26,520.72",
2018,Luxembourg,Million euro,"60,362.21",
2018,Luxembourg,Million euro,"60,362.21",
2018,Luxembourg,Million euro,"60,362.21",
2018,Hungary,Million euro,"136,073.37",
2018,Közép-Magyarország,Million euro,"63,323.94",
2018,Budapest,Million euro,"49,377.04",
2018,Pest,Million euro,"13,946.90",
2018,Dunántúl,Million euro,"36,240.64",
2018,Közép-Dunántúl,Million euro,"13,680.18",
2018,Nyugat-Dunántúl,Million euro,"14,047.26",
2018,Dél-Dunántúl,Million euro,"8,513.20",
2018,Alföld és Észak,Million euro,"36,508.79",
2018,Észak-Magyarország,Million euro,"10,833.77",
2018,Észak-Alföld,Million euro,"13,035.95",
2018,Dél-Alföld,Million euro,"12,639.07",
2018,Extra-Regio NUTS 1,Million euro,0,
2018,Extra-Regio NUTS 2,Million euro,0,
2018,Malta,Million euro,"12,967.83",
2018,Malta,Million euro,"12,948.81",
2018,Malta,Million euro,"12,948.81",
2018,Extra-Regio NUTS 1,Million euro,19.02,
2018,Extra-Regio NUTS 2,Million euro,19.02,
2018,Netherlands,Million euro,"773,987",
2018,Noord-Nederland,Million euro,"59,711.36",
2018,Groningen,Million euro,"24,557.25",
2018,Friesland (NL),Million euro,"19,989.08",
2018,Drenthe,Million euro,"15,166.14",
2018,Oost-Nederland,Million euro,"135,533.10",
2018,Overijssel,Million euro,"43,503.75",
2018,Gelderland,Million euro,"78,192.99",
2018,Flevoland,Million euro,"13,836.36",
2018,West-Nederland,Million euro,"416,666.47",
2018,Utrecht,Million euro,"71,922.93",
2018,Noord-Holland,Million euro,"168,862.39",
2018,Zuid-Holland,Million euro,"162,089.48",
2018,Zeeland,Million euro,"13,791.66",
2018,Zuid-Nederland,Million euro,"159,837.80",
2018,Noord-Brabant,Million euro,"115,560.78",
2018,Limburg (NL),Million euro,"44,277.03",
2018,Extra-Regio NUTS 1,Million euro,"2,237.15",
2018,Extra-Regio NUTS 2,Million euro,"2,237.15",
2018,Austria,Million euro,"385,423.95",
2018,Ostösterreich,Million euro,"166,614.89",
2018,Burgenland (AT),Million euro,"8,964.81",
2018,Niederösterreich,Million euro,"60,466.27",
2018,Wien,Million euro,"97,183.81",
2018,Südösterreich,Million euro,"69,668.32",
2018,Kärnten,Million euro,"20,887.29",
2018,Steiermark,Million euro,"48,781.03",
2018,Westösterreich,Million euro,"149,006.45",
2018,Oberösterreich,Million euro,"66,148.87",
2018,Salzburg,Million euro,"28,690.51",
2018,Tirol,Million euro,"34,848.71",
2018,Vorarlberg,Million euro,"19,318.37",
2018,Extra-Regio NUTS 1,Million euro,134.29,
2018,Extra-Regio NUTS 2,Million euro,134.29,
2018,Poland,Million euro,"497,842.31",
2018,Makroregion Poludniowy,Million euro,"101,663.73",
2018,Malopolskie,Million euro,"40,527.57",
2018,Slaskie,Million euro,"61,136.16",
2018,Makroregion Pólnocno-Zachodni,Million euro,"78,044.47",
2018,Wielkopolskie,Million euro,"48,853.61",
2018,Zachodniopomorskie,Million euro,"18,362.59",
2018,Lubuskie,Million euro,"10,828.28",
2018,Makroregion Poludniowo-Zachodni,Million euro,"51,400.61",
2018,Dolnoslaskie,Million euro,"41,227.37",
2018,Opolskie,Million euro,"10,173.23",
2018,Makroregion Pólnocny,Million euro,"64,008",
2018,Kujawsko-Pomorskie,Million euro,"21,892.14",
2018,Warminsko-Mazurskie,Million euro,"12,794.47",
2018,Pomorskie,Million euro,"29,321.39",
2018,Makroregion Centralny,Million euro,"41,455.99",
2018,Lódzkie,Million euro,"29,797.39",
2018,Swietokrzyskie,Million euro,"11,658.60",
2018,Makroregion Wschodni,Million euro,"49,136.10",
2018,Lubelskie,Million euro,"18,648.83",
2018,Podkarpackie,Million euro,"19,491.22",
2018,Podlaskie,Million euro,"10,996.06",
2018,Makroregion Województwo Mazowieckie,Million euro,"112,133.67",
2018,Warszawski stoleczny,Million euro,"86,344.52",
2018,Mazowiecki regionalny,Million euro,"25,789.15",
2018,Portugal,Million euro,"205,184.12",
2018,Continente,Million euro,"195,813.86",
2018,Norte,Million euro,"60,909.74",
2018,Algarve,Million euro,"9,729.59",
2018,Centro (PT),Million euro,"38,474.43",
2018,Área Metropolitana de Lisboa,Million euro,"73,602.66",
2018,Alentejo,Million euro,"13,097.45",
2018,Região Autónoma dos Açores (PT),Million euro,"4,284.64",
2018,Região Autónoma dos Açores (PT),Million euro,"4,284.64",
2018,Região Autónoma da Madeira (PT),Million euro,"4,940.38",
2018,Região Autónoma da Madeira (PT),Million euro,"4,940.38",
2018,Extra-Regio NUTS 1,Million euro,145.25,
2018,Extra-Regio NUTS 2,Million euro,145.25,
2018,Romania,Million euro,"204,496.88",
2018,Macroregiunea unu,Million euro,"47,882.74",
2018,Nord-Vest,Million euro,"24,637.09",
2018,Centru,Million euro,"23,245.65",
2018,Macroregiunea doi,Million euro,"42,211.36",
2018,Nord-Est,Million euro,"21,212.71",
2018,Sud-Est,Million euro,"20,998.65",
2018,Macroregiunea trei,Million euro,"79,287.71",
2018,Sud - Muntenia,Million euro,"24,108.46",
2018,Bucuresti - Ilfov,Million euro,"55,179.25",
2018,Macroregiunea patru,Million euro,"34,955.91",
2018,Sud-Vest Oltenia,Million euro,"15,758.38",
2018,Vest,Million euro,"19,197.53",
2018,Extra-Regio NUTS 1,Million euro,159.16,
2018,Extra-Regio NUTS 2,Million euro,159.16,
2018,Slovenia,Million euro,"45,864.25",
2018,Slovenija,Million euro,"45,864.25",
2018,Vzhodna Slovenija,Million euro,"19,883.07",
2018,Zahodna Slovenija,Million euro,"25,981.18",
2018,Slovakia,Million euro,"89,430.03",
2018,Slovensko,Million euro,"89,430.03",
2018,Bratislavský kraj,Million euro,"25,570.57",
2018,Západné Slovensko,Million euro,"27,050.26",
2018,Stredné Slovensko,Million euro,"17,568.23",
2018,Východné Slovensko,Million euro,"19,240.97",
2018,Finland,Million euro,"233,468",
2018,Manner-Suomi,Million euro,"232,091.91",
2018,Länsi-Suomi,Million euro,"51,618.16",
2018,Helsinki-Uusimaa,Million euro,"91,626.81",
2018,Etelä-Suomi,Million euro,"43,450.63",
2018,Pohjois- ja Itä-Suomi,Million euro,"45,396.31",
2018,Åland,Million euro,"1,303.48",
2018,Åland,Million euro,"1,303.48",
2018,Extra-Regio NUTS 1,Million euro,72.61,
2018,Extra-Regio NUTS 2,Million euro,72.61,
2018,Sweden,Million euro,"470,673.11",
2018,Östra Sverige,Million euro,"215,554.05",
2018,Stockholm,Million euro,"147,848.20",
2018,Östra Mellansverige,Million euro,"67,705.85",
2018,Södra Sverige,Million euro,"185,236.24",
2018,Småland med öarna,Million euro,"34,222.41",
2018,Sydsverige,Million euro,"59,934.92",
2018,Västsverige,Million euro,"91,078.92",
2018,Norra Sverige,Million euro,"69,784.15",
2018,Norra Mellansverige,Million euro,"31,867.24",
2018,Mellersta Norrland,Million euro,"14,895.07",
2018,Övre Norrland,Million euro,"23,021.85",
2018,Extra-Regio NUTS 1,Million euro,98.67,
2018,Extra-Regio NUTS 2,Million euro,98.67,
2018,Norway,Million euro,"370,294.35",
2018,Norge,Million euro,"304,386.85",
2018,Innlandet,Million euro,"17,159.68",
2018,Trøndelag,Million euro,"25,180.13",
2018,Nord-Norge,Million euro,"26,040.30",
2018,Oslo og Viken,Million euro,"124,299.11",
2018,Agder og Sør-Østlandet,Million euro,"33,311.04",
2018,Vestlandet,Million euro,"78,237.19",
2018,Jan Mayen and Svalbard,Million euro,159.41,
2018,Extra-Regio level 1,Million euro,"65,907.49",
2018,Extra-Regio level 2,Million euro,"65,907.49",
2018,Switzerland,Million euro,"622,745.97",
2018,Schweiz/Suisse/Svizzera,Million euro,"622,745.97",
2018,Région lémanique,Million euro,"115,391.31",
2018,Espace Mittelland,Million euro,"122,650.65",
2018,Nordwestschweiz,Million euro,"90,378.48",
2018,Zürich,Million euro,"136,791.39",
2018,Ostschweiz,Million euro,"73,704.72",
2018,Zentralschweiz,Million euro,"57,036.62",
2018,Ticino,Million euro,"26,792.80",
2018,Montenegro,Million euro,"4,663.10",
2018,Crna Gora,Million euro,"4,663.10",
2018,Crna Gora,Million euro,"4,663.10",
2018,North Macedonia,Million euro,"10,743.98",
2018,Severna Makedonija,Million euro,"10,743.98",
2018,Severna Makedonija,Million euro,"10,743.98",
2018,Albania,Million euro,"12,828.05",
2018,Shqipëria,Million euro,"12,828.05",
2018,Veri,Million euro,"2,954.85",
2018,Qender,Million euro,"6,327.54",
2018,Jug,Million euro,"3,545.66",
2018,Serbia,Million euro,"42,892.23",
2018,Srbija - sever,Million euro,"28,846.21",
2018,Beogradski region,Million euro,"17,735.51",
2018,Region Vojvodine,Million euro,"11,110.70",
2018,Srbija - jug,Million euro,"14,023.22",
2018,Region Sumadije i Zapadne Srbije,Million euro,"7,959.97",
2018,Region Juzne i Istocne Srbije,Million euro,"6,063.25",
2018,Extra-Regio level 1,Million euro,22.79,
2018,Extra-Regio level 2,Million euro,22.79,
2018,Türkiye,Million euro,"658,544.37",
2018,Istanbul,Million euro,"202,832.18",
2018,Istanbul,Million euro,"202,832.18",
2018,Bati Marmara,Million euro,"29,622.65",
2018,"Tekirdag, Edirne, Kirklareli",Million euro,"17,028.96",
2018,"Balikesir, Çanakkale",Million euro,"12,593.69",
2018,Ege,Million euro,"84,210.73",
2018,Izmir,Million euro,"41,364.89",
2018,"Aydin, Denizli, Mugla",Million euro,"21,770.35",
2018,"Manisa, Afyonkarahisar, Kütahya, Usak",Million euro,"21,075.48",
2018,Dogu Marmara,Million euro,"78,619.79",
2018,"Bursa, Eskisehir, Bilecik",Million euro,"37,552.45",
2018,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Million euro,"41,067.34",
2018,Bati Anadolu,Million euro,"73,974",
2018,Ankara,Million euro,"58,391.78",
2018,"Konya, Karaman",Million euro,"15,582.22",
2018,Akdeniz,Million euro,"67,116.58",
2018,"Antalya, Isparta, Burdur",Million euro,"26,140.34",
2018,"Adana, Mersin",Million euro,"24,035.10",
2018,"Hatay, Kahramanmaras, Osmaniye",Million euro,"16,941.14",
2018,Orta Anadolu,Million euro,"23,648.36",
2018,"Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",Million euro,"8,982.38",
2018,"Kayseri, Sivas, Yozgat",Million euro,"14,665.98",
2018,Bati Karadeniz,Million euro,"24,613.72",
2018,"Zonguldak, Karabük, Bartin",Million euro,"6,498.78",
2018,"Kastamonu, Çankiri, Sinop",Million euro,"4,364.83",
2018,"Samsun, Tokat, Çorum, Amasya",Million euro,"13,750.11",
2018,Dogu Karadeniz,Million euro,"13,903.27",
2018,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",Million euro,"13,903.27",
2018,Kuzeydogu Anadolu,Million euro,"9,487.39",
2018,"Erzurum, Erzincan, Bayburt",Million euro,"5,600.13",
2018,"Agri, Kars, Igdir, Ardahan",Million euro,"3,887.26",
2018,Ortadogu Anadolu,Million euro,"15,199.39",
2018,"Malatya, Elazig, Bingöl, Tunceli",Million euro,"8,296.31",
2018,"Van, Mus, Bitlis, Hakkari",Million euro,"6,903.08",
2018,Güneydogu Anadolu,Million euro,"35,316.32",
2018,"Gaziantep, Adiyaman, Kilis",Million euro,"14,644.85",
2018,"Sanliurfa, Diyarbakir",Million euro,"11,638.63",
2018,"Mardin, Batman, Sirnak, Siirt",Million euro,"9,032.84",
2019,European Union - 27 countries (from 2020),Million euro,"14,015,405.83",
2019,Belgium,Million euro,"478,160.70",
2019,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"87,576.66",
2019,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Million euro,"87,576.66",
2019,Vlaams Gewest,Million euro,"278,793.45",
2019,Prov. Antwerpen,Million euro,"91,512.27",
2019,Prov. Limburg (BE),Million euro,"29,472.91",
2019,Prov. Oost-Vlaanderen,Million euro,"57,437.64",
2019,Prov. Vlaams-Brabant,Million euro,"51,963.83",
2019,Prov. West-Vlaanderen,Million euro,"48,406.80",
2019,Région wallonne,Million euro,"111,513.93",
2019,Prov. Brabant wallon,Million euro,"22,741.14",
2019,Prov. Hainaut,Million euro,"34,857.90",
2019,Prov. Liège,Million euro,"32,768.18",
2019,Prov. Luxembourg (BE),Million euro,"7,329",
2019,Prov. Namur,Million euro,"13,817.71",
2019,Extra-Regio NUTS 1,Million euro,276.66,
2019,Extra-Regio NUTS 2,Million euro,276.66,
2019,Bulgaria,Million euro,"61,558.05",
2019,Severna i yugoiztochna Bulgaria,Million euro,"21,742.69",
2019,Severozapaden,Million euro,"3,960.85",
2019,Severen tsentralen,Million euro,"4,583.43",
2019,Severoiztochen,Million euro,"6,340.51",
2019,Yugoiztochen,Million euro,"6,857.90",
2019,Yugozapadna i yuzhna tsentralna Bulgaria,Million euro,"39,815.36",
2019,Yugozapaden,Million euro,"31,099.15",
2019,Yuzhen tsentralen,Million euro,"8,716.21",
2019,Czechia,Million euro,"225,568.68",
2019,Cesko,Million euro,"225,568.68",
2019,Praha,Million euro,"61,589.27",
2019,Strední Cechy,Million euro,"26,749.55",
2019,Jihozápad,Million euro,"21,832.23",
2019,Severozápad,Million euro,"16,277.07",
2019,Severovýchod,Million euro,"26,100.14",
2019,Jihovýchod,Million euro,"32,396.33",
2019,Strední Morava,Million euro,"20,770.34",
2019,Moravskoslezsko,Million euro,"19,853.75",
2019,Denmark,Million euro,"310,475.60",
2019,Danmark,Million euro,"307,155.28",
2019,Hovedstaden,Million euro,"126,671.13",
2019,Sjælland,Million euro,"31,365.17",
2019,Syddanmark,Million euro,"58,219.24",
2019,Midtjylland,Million euro,"64,691.65",
2019,Nordjylland,Million euro,"26,208.40",
2019,Extra-Regio NUTS 1,Million euro,"3,320.32",
2019,Extra-Regio NUTS 2,Million euro,"3,320.32",
2019,Germany (until 1990 former territory of the FRG),Million euro,"3,473,350",p
2019,Baden-Württemberg,Million euro,"526,869.80",e
2019,Stuttgart,Million euro,"224,632.72",e
2019,Karlsruhe,Million euro,"128,174.58",e
2019,Freiburg,Million euro,"90,036.23",e
2019,Tübingen,Million euro,"84,026.25",e
2019,Bayern,Million euro,"640,534.22",e
2019,Oberbayern,Million euro,"284,856.66",e
2019,Niederbayern,Million euro,"50,136.48",e
2019,Oberpfalz,Million euro,"48,195.24",e
2019,Oberfranken,Million euro,"42,129.38",e
2019,Mittelfranken,Million euro,"82,528.79",e
2019,Unterfranken,Million euro,"54,980.05",e
2019,Schwaben,Million euro,"77,707.64",e
2019,Berlin,Million euro,"156,938.01",e
2019,Berlin,Million euro,"156,938.01",e
2019,Brandenburg,Million euro,"75,495.52",e
2019,Brandenburg,Million euro,"75,495.52",e
2019,Bremen,Million euro,"33,616.73",e
2019,Bremen,Million euro,"33,616.73",e
2019,Hamburg,Million euro,"124,116.34",e
2019,Hamburg,Million euro,"124,116.34",e
2019,Hessen,Million euro,"295,833.41",e
2019,Darmstadt,Million euro,"212,421.83",e
2019,Gießen,Million euro,"37,313.35",e
2019,Kassel,Million euro,"46,098.23",e
2019,Mecklenburg-Vorpommern,Million euro,"46,997.85",e
2019,Mecklenburg-Vorpommern,Million euro,"46,997.85",e
2019,Niedersachsen,Million euro,"309,712.40",e
2019,Braunschweig,Million euro,"79,969.60",e
2019,Hannover,Million euro,"86,568.02",e
2019,Lüneburg,Million euro,"50,156.31",e
2019,Weser-Ems,Million euro,"93,018.46",e
2019,Nordrhein-Westfalen,Million euro,"722,314.62",e
2019,Düsseldorf,Million euro,"222,722.64",e
2019,Köln,Million euro,"197,519.31",e
2019,Münster,Million euro,"91,577.84",e
2019,Detmold,Million euro,"81,284.94",e
2019,Arnsberg,Million euro,"129,209.88",e
2019,Rheinland-Pfalz,Million euro,"147,546.42",e
2019,Koblenz,Million euro,"51,663.83",e
2019,Trier,Million euro,"16,703.89",e
2019,Rheinhessen-Pfalz,Million euro,"79,178.70",e
2019,Saarland,Million euro,"35,635.59",e
2019,Saarland,Million euro,"35,635.59",e
2019,Sachsen,Million euro,"129,791.43",e
2019,Dresden,Million euro,"51,801.71",e
2019,Chemnitz,Million euro,"42,277.68",e
2019,Leipzig,Million euro,"35,712.05",e
2019,Sachsen-Anhalt,Million euro,"64,735.15",e
2019,Sachsen-Anhalt,Million euro,"64,735.15",e
2019,Schleswig-Holstein,Million euro,"99,426.69",e
2019,Schleswig-Holstein,Million euro,"99,426.69",e
2019,Thüringen,Million euro,"63,785.84",e
2019,Thüringen,Million euro,"63,785.84",e
2019,Estonia,Million euro,"27,732.29",
2019,Eesti,Million euro,"27,732.29",
2019,Eesti,Million euro,"27,732.29",
2019,Ireland,Million euro,"356,526.26",
2019,Éire/Ireland,Million euro,"356,526.26",
2019,Northern and Western,Million euro,"25,694.24",
2019,Southern,Million euro,"148,202.89",
2019,Eastern and Midland,Million euro,"182,629.13",
2019,Greece,Million euro,"183,250.40",e
2019,Attiki,Million euro,"87,427.58",e
2019,Attiki,Million euro,"87,427.58",e
2019,"Nisia Aigaiou, Kriti",Million euro,"18,176.47",e
2019,Voreio Aigaio,Million euro,"2,547.66",e
2019,Notio Aigaio,Million euro,"6,386.33",e
2019,Kriti,Million euro,"9,242.48",e
2019,Voreia Ellada,Million euro,"39,966.93",e
2019,"Anatoliki Makedonia, Thraki",Million euro,"6,977.31",e
2019,Kentriki Makedonia,Million euro,"25,162.23",e
2019,Dytiki Makedonia,Million euro,"3,795.18",e
2019,Ipeiros,Million euro,"4,032.21",e
2019,Kentriki Ellada,Million euro,"37,679.43",e
2019,Thessalia,Million euro,"9,399.38",e
2019,Ionia Nisia,Million euro,"3,294.86",e
2019,Dytiki Ellada,Million euro,"8,111.01",e
2019,Sterea Ellada,Million euro,"8,594.47",e
2019,Peloponnisos,Million euro,"8,279.71",e
2019,Spain,Million euro,"1,244,375",p
2019,Noroeste (ES),Million euro,"102,223.52",p
2019,Galicia,Million euro,"64,349.11",p
2019,Principado de Asturias,Million euro,"23,705.83",p
2019,Cantabria,Million euro,"14,168.58",p
2019,Noreste (ES),Million euro,"141,880.99",p
2019,País Vasco,Million euro,"74,050.66",p
2019,Comunidad Foral de Navarra,Million euro,"20,901.66",p
2019,La Rioja,Million euro,"8,844.75",p
2019,Aragón,Million euro,"38,083.92",p
2019,Comunidad de Madrid,Million euro,"241,040.10",p
2019,Comunidad de Madrid,Million euro,"241,040.10",p
2019,Centro (ES),Million euro,"122,858.32",p
2019,Castilla y León,Million euro,"59,852.30",p
2019,Castilla-la Mancha,Million euro,"42,489.20",p
2019,Extremadura,Million euro,"20,516.82",p
2019,Este (ES),Million euro,"387,084.44",p
2019,Cataluña,Million euro,"237,504.85",p
2019,Comunitat Valenciana,Million euro,"115,407.39",p
2019,Illes Balears,Million euro,"34,172.20",p
2019,Sur (ES),Million euro,"200,680.21",p
2019,Andalucía,Million euro,"165,000.18",p
2019,Región de Murcia,Million euro,"32,287.03",p
2019,Ciudad de Ceuta,Million euro,"1,770.93",p
2019,Ciudad de Melilla,Million euro,"1,622.07",p
2019,Canarias,Million euro,"47,483.44",p
2019,Canarias,Million euro,"47,483.44",p
2019,Extra-Regio NUTS 1,Million euro,"1,123.65",p
